sampleId	species_name	species_initial	Experimental_condition	type	Line_origin	Research_Team	Set	latitude	longitude	altitude	continent	country_code	state_province_code	city	locale	collection_day	collection_month	collection_year	date	bio_rep	tech_rep	fruit_type	FR	RR
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F2_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F2_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F2_B/BL_VT8F2_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F2_B/BL_VT8F2_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F3_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F3_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F3_A/BL_VT8F3_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F3_A/BL_VT8F3_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F3_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F3_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F3_B/BL_VT8F3_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F3_B/BL_VT8F3_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F3_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F3_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F3_C/BL_VT8F3_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F3_C/BL_VT8F3_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F1_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F1_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F1_A/BL_VT10F1_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F1_A/BL_VT10F1_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F1_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F1_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F1_B/BL_VT10F1_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F1_B/BL_VT10F1_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F1_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F1_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F1_C/BL_VT10F1_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F1_C/BL_VT10F1_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F2_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F2_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F2_A/BL_VT10F2_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F2_A/BL_VT10F2_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F2_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F2_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F2_B/BL_VT10F2_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F2_B/BL_VT10F2_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F2_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F2_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F2_C/BL_VT10F2_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F2_C/BL_VT10F2_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F3_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F3_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F3_A/BL_VT10F3_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F3_A/BL_VT10F3_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F3_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F3_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F3_B/BL_VT10F3_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F3_B/BL_VT10F3_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT10F3_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT10F3_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT10F3_C/BL_VT10F3_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT10F3_C/BL_VT10F3_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF1_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF1_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF1_A/BL_CHF1_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF1_A/BL_CHF1_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF1_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF1_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF1_B/BL_CHF1_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF1_B/BL_CHF1_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF1_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF1_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF1_C/BL_CHF1_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF1_C/BL_CHF1_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF2_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF2_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF2_A/BL_CHF2_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF2_A/BL_CHF2_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF2_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF2_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF2_B/BL_CHF2_B_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF2_B/BL_CHF2_B_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF2_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF2_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF2_C/BL_CHF2_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF2_C/BL_CHF2_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF3_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF3_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF3_A/BL_CHF3_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF3_A/BL_CHF3_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF3_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF3_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF3_B/BL_CHF3_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF3_B/BL_CHF3_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.CHF3_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	CHF3_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_CHF3_C/BL_CHF3_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CHF3_C/BL_CHF3_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
